study_id,site_id,month,patients_screened,patients_enrolled,screen_failures,cumulative_enrolled
CT-2024-0012,SITE-00217,2025-01-01,2,1,1,11
CT-2024-0012,SITE-00217,2025-04-01,1,0,1,11
CT-2024-0012,SITE-00217,2025-05-01,3,2,1,13
CT-2024-0012,SITE-00217,2025-06-01,1,1,0,14
CT-2024-0012,SITE-00217,2025-07-01,1,1,0,15
CT-2024-0012,SITE-00217,2025-09-01,1,1,0,16
CT-2024-0012,SITE-00218,2023-10-01,2,2,0,2
CT-2024-0012,SITE-00218,2023-12-01,6,5,1,7
CT-2024-0012,SITE-00218,2024-01-01,8,5,3,12
CT-2024-0012,SITE-00218,2024-02-01,4,2,2,14
CT-2024-0012,SITE-00218,2024-04-01,2,2,0,16
CT-2024-0012,SITE-00218,2024-05-01,2,2,0,18
CT-2024-0012,SITE-00218,2024-07-01,1,1,0,19
CT-2024-0012,SITE-00219,2024-01-01,2,2,0,2
CT-2024-0012,SITE-00219,2024-03-01,1,1,0,3
CT-2024-0012,SITE-00219,2024-04-01,3,2,1,5
CT-2024-0012,SITE-00219,2024-05-01,2,2,0,7
CT-2024-0012,SITE-00219,2024-06-01,6,4,2,11
CT-2024-0012,SITE-00219,2024-07-01,3,2,1,13
CT-2024-0012,SITE-00219,2024-08-01,1,1,0,14
CT-2024-0012,SITE-00219,2024-09-01,1,1,0,15
CT-2024-0012,SITE-00219,2024-10-01,7,5,2,20
CT-2024-0012,SITE-00219,2024-11-01,2,2,0,22
CT-2024-0012,SITE-00219,2024-12-01,2,2,0,24
CT-2024-0012,SITE-00220,2023-11-01,1,1,0,1
CT-2024-0012,SITE-00220,2023-12-01,1,1,0,2
CT-2024-0012,SITE-00220,2024-01-01,4,3,1,5
CT-2024-0012,SITE-00220,2024-02-01,2,2,0,7
CT-2024-0012,SITE-00220,2024-03-01,9,6,3,13
CT-2024-0012,SITE-00220,2024-04-01,1,0,1,13
CT-2024-0012,SITE-00220,2024-05-01,1,1,0,14
CT-2024-0012,SITE-00220,2024-06-01,3,2,1,16
CT-2024-0012,SITE-00220,2024-07-01,3,2,1,18
CT-2024-0012,SITE-00221,2023-12-01,1,1,0,1
CT-2024-0012,SITE-00221,2024-02-01,3,1,2,2
CT-2024-0012,SITE-00221,2024-03-01,2,2,0,4
CT-2024-0012,SITE-00221,2024-04-01,3,3,0,7
CT-2024-0012,SITE-00221,2024-05-01,3,3,0,10
CT-2024-0012,SITE-00221,2024-06-01,4,3,1,13
CT-2024-0012,SITE-00221,2024-08-01,1,1,0,14
CT-2024-0012,SITE-00221,2024-09-01,1,1,0,15
CT-2024-0012,SITE-00221,2024-10-01,1,1,0,16
CT-2024-0012,SITE-00221,2024-12-01,1,0,1,16
CT-2024-0012,SITE-00221,2025-01-01,1,1,0,17
CT-2024-0012,SITE-00221,2025-03-01,1,1,0,18
CT-2024-0012,SITE-00221,2025-04-01,2,1,1,19
CT-2024-0012,SITE-00221,2025-05-01,2,1,1,20
CT-2024-0012,SITE-00222,2024-02-01,3,2,1,2
CT-2024-0012,SITE-00222,2024-03-01,4,2,2,4
CT-2024-0012,SITE-00222,2024-04-01,2,1,1,5
CT-2024-0012,SITE-00222,2024-06-01,2,2,0,7
CT-2024-0012,SITE-00222,2024-07-01,3,2,1,9
CT-2024-0012,SITE-00222,2024-08-01,4,3,1,12
CT-2024-0012,SITE-00222,2024-09-01,2,1,1,13
CT-2024-0012,SITE-00222,2024-10-01,3,2,1,15
CT-2024-0012,SITE-00222,2024-12-01,3,2,1,17
CT-2024-0012,SITE-00222,2025-01-01,2,1,1,18
CT-2024-0013,SITE-00223,2023-11-01,4,2,2,2
CT-2024-0013,SITE-00223,2024-02-01,6,5,1,7
CT-2024-0013,SITE-00223,2024-03-01,2,2,0,9
CT-2024-0013,SITE-00223,2024-05-01,3,2,1,11
CT-2024-0013,SITE-00223,2024-06-01,2,2,0,13
CT-2024-0013,SITE-00223,2024-07-01,6,3,3,16
CT-2024-0013,SITE-00223,2024-08-01,2,2,0,18
CT-2024-0013,SITE-00223,2024-09-01,3,2,1,20
CT-2024-0013,SITE-00224,2024-04-01,1,1,0,1
CT-2024-0013,SITE-00224,2024-05-01,2,1,1,2
CT-2024-0013,SITE-00224,2024-06-01,1,1,0,3
CT-2024-0013,SITE-00224,2024-07-01,2,1,1,4
CT-2024-0013,SITE-00224,2024-10-01,1,1,0,5
CT-2024-0013,SITE-00224,2024-11-01,4,2,2,7
CT-2024-0013,SITE-00224,2024-12-01,1,1,0,8
CT-2024-0013,SITE-00224,2025-01-01,4,4,0,12
CT-2024-0013,SITE-00224,2025-02-01,7,4,3,16
CT-2024-0013,SITE-00224,2025-04-01,3,1,2,17
CT-2024-0013,SITE-00224,2025-08-01,1,1,0,18
CT-2024-0013,SITE-00224,2025-09-01,2,1,1,19
CT-2024-0013,SITE-00225,2024-02-01,3,3,0,3
CT-2024-0013,SITE-00225,2024-04-01,18,10,8,13
CT-2024-0013,SITE-00225,2024-05-01,4,3,1,16
CT-2024-0013,SITE-00225,2024-06-01,16,8,8,24
CT-2024-0013,SITE-00225,2024-08-01,3,3,0,27
CT-2024-0013,SITE-00225,2024-09-01,3,3,0,30
CT-2024-0013,SITE-00225,2024-10-01,4,4,0,34
CT-2024-0013,SITE-00225,2024-11-01,3,1,2,35
CT-2024-0013,SITE-00226,2024-01-01,3,3,0,3
CT-2024-0013,SITE-00226,2024-02-01,1,1,0,4
CT-2024-0013,SITE-00226,2024-04-01,7,5,2,9
CT-2024-0013,SITE-00226,2024-05-01,2,1,1,10
CT-2024-0013,SITE-00226,2024-06-01,2,1,1,11
CT-2024-0013,SITE-00226,2024-07-01,4,3,1,14
CT-2024-0013,SITE-00226,2024-08-01,2,2,0,16
CT-2024-0013,SITE-00226,2024-09-01,2,1,1,17
CT-2024-0013,SITE-00226,2024-10-01,2,2,0,19
CT-2024-0013,SITE-00226,2024-11-01,3,1,2,20
CT-2024-0013,SITE-00226,2025-01-01,1,1,0,21
CT-2024-0013,SITE-00226,2025-02-01,2,2,0,23
CT-2024-0013,SITE-00226,2025-03-01,3,2,1,25
CT-2024-0013,SITE-00227,2024-04-01,1,1,0,1
CT-2024-0013,SITE-00227,2024-07-01,3,3,0,4
CT-2024-0013,SITE-00227,2024-08-01,10,5,5,9
CT-2024-0013,SITE-00227,2024-09-01,3,2,1,11
CT-2024-0013,SITE-00227,2024-10-01,3,3,0,14
CT-2024-0013,SITE-00227,2024-11-01,2,2,0,16
CT-2024-0013,SITE-00227,2024-12-01,4,4,0,20
CT-2024-0013,SITE-00227,2025-01-01,2,0,2,20
CT-2024-0013,SITE-00227,2025-03-01,3,2,1,22
CT-2024-0013,SITE-00227,2025-04-01,4,3,1,25
CT-2024-0013,SITE-00227,2025-05-01,2,2,0,27
CT-2024-0013,SITE-00227,2025-06-01,3,3,0,30
CT-2024-0013,SITE-00228,2023-12-01,1,1,0,1
CT-2024-0013,SITE-00228,2024-02-01,5,3,2,4
CT-2024-0013,SITE-00228,2024-03-01,3,1,2,5
CT-2024-0013,SITE-00228,2024-04-01,1,1,0,6
CT-2024-0013,SITE-00228,2024-05-01,7,4,3,10
CT-2024-0013,SITE-00228,2024-07-01,8,4,4,14
CT-2024-0013,SITE-00228,2024-08-01,3,3,0,17
CT-2024-0013,SITE-00228,2024-10-01,1,1,0,18
CT-2024-0013,SITE-00228,2024-11-01,2,1,1,19
CT-2024-0013,SITE-00228,2025-02-01,1,0,1,19
CT-2024-0013,SITE-00228,2025-04-01,4,2,2,21
CT-2024-0013,SITE-00228,2025-05-01,1,1,0,22
CT-2024-0013,SITE-00228,2025-06-01,7,2,5,24
CT-2024-0013,SITE-00228,2025-07-01,1,1,0,25
CT-2024-0013,SITE-00229,2024-02-01,1,0,1,0
CT-2024-0013,SITE-00229,2024-05-01,1,1,0,1
CT-2024-0013,SITE-00229,2024-07-01,3,2,1,3
CT-2024-0013,SITE-00229,2024-09-01,7,4,3,7
CT-2024-0013,SITE-00229,2024-11-01,12,8,4,15
CT-2024-0013,SITE-00229,2024-12-01,2,2,0,17
CT-2024-0013,SITE-00229,2025-01-01,3,2,1,19
CT-2024-0013,SITE-00229,2025-02-01,2,2,0,21
CT-2024-0013,SITE-00229,2025-05-01,1,1,0,22
CT-2024-0013,SITE-00229,2025-06-01,2,2,0,24
CT-2024-0013,SITE-00229,2025-07-01,2,1,1,25
CT-2024-0013,SITE-00229,2025-08-01,2,1,1,26
CT-2024-0013,SITE-00229,2025-09-01,1,1,0,27
CT-2024-0013,SITE-00229,2025-10-01,2,1,1,28
CT-2024-0013,SITE-00230,2024-02-01,5,3,2,3
CT-2024-0013,SITE-00230,2024-03-01,2,1,1,4
CT-2024-0013,SITE-00230,2024-05-01,3,3,0,7
CT-2024-0013,SITE-00230,2024-06-01,2,2,0,9
CT-2024-0013,SITE-00230,2024-07-01,5,4,1,13
CT-2024-0013,SITE-00230,2024-08-01,5,3,2,16
CT-2024-0013,SITE-00230,2024-09-01,4,2,2,18
CT-2024-0013,SITE-00230,2024-10-01,4,2,2,20
CT-2024-0013,SITE-00230,2024-11-01,4,2,2,22
CT-2024-0013,SITE-00230,2024-12-01,7,4,3,26
CT-2024-0013,SITE-00230,2025-01-01,2,1,1,27
CT-2024-0013,SITE-00230,2025-02-01,5,3,2,30
CT-2024-0013,SITE-00230,2025-05-01,3,2,1,32
CT-2024-0013,SITE-00230,2025-07-01,2,2,0,34
CT-2024-0013,SITE-00230,2025-08-01,3,3,0,37
CT-2024-0013,SITE-00231,2024-01-01,2,1,1,1
CT-2024-0013,SITE-00231,2024-04-01,3,1,2,2
CT-2024-0013,SITE-00231,2024-05-01,2,1,1,3
CT-2024-0013,SITE-00231,2024-06-01,3,2,1,5
CT-2024-0013,SITE-00231,2024-07-01,5,4,1,9
CT-2024-0013,SITE-00231,2024-08-01,1,1,0,10
CT-2024-0013,SITE-00231,2024-09-01,7,3,4,13
CT-2024-0013,SITE-00231,2024-10-01,2,2,0,15
CT-2024-0013,SITE-00231,2024-11-01,1,1,0,16
CT-2024-0013,SITE-00231,2024-12-01,2,1,1,17
CT-2024-0013,SITE-00231,2025-01-01,1,1,0,18
CT-2024-0013,SITE-00231,2025-02-01,1,1,0,19
CT-2024-0013,SITE-00231,2025-03-01,2,2,0,21
CT-2024-0013,SITE-00231,2025-04-01,4,3,1,24
CT-2024-0013,SITE-00231,2025-05-01,2,1,1,25
CT-2024-0013,SITE-00231,2025-06-01,1,1,0,26
CT-2024-0013,SITE-00231,2025-07-01,1,1,0,27
CT-2024-0013,SITE-00231,2025-08-01,2,2,0,29
CT-2024-0013,SITE-00231,2025-09-01,1,1,0,30
CT-2024-0013,SITE-00232,2023-11-01,2,1,1,1
CT-2024-0013,SITE-00232,2023-12-01,2,1,1,2
CT-2024-0013,SITE-00232,2024-01-01,3,2,1,4
CT-2024-0013,SITE-00232,2024-02-01,4,2,2,6
CT-2024-0013,SITE-00232,2024-03-01,9,8,1,14
CT-2024-0013,SITE-00232,2024-04-01,1,1,0,15
CT-2024-0013,SITE-00232,2024-05-01,5,4,1,19
CT-2024-0013,SITE-00232,2024-06-01,9,4,5,23
CT-2024-0013,SITE-00232,2024-07-01,3,3,0,26
CT-2024-0013,SITE-00232,2024-09-01,6,3,3,29
CT-2024-0013,SITE-00232,2024-10-01,4,2,2,31
CT-2024-0013,SITE-00232,2024-11-01,2,1,1,32
CT-2024-0013,SITE-00232,2025-01-01,2,1,1,33
CT-2024-0013,SITE-00232,2025-02-01,5,3,2,36
CT-2024-0013,SITE-00232,2025-03-01,4,3,1,39
CT-2024-0013,SITE-00232,2025-04-01,3,3,0,42
CT-2024-0014,SITE-00233,2024-01-01,1,0,1,0
CT-2024-0014,SITE-00233,2024-03-01,1,1,0,1
CT-2024-0014,SITE-00233,2024-04-01,1,1,0,2
CT-2024-0014,SITE-00233,2024-06-01,3,2,1,4
CT-2024-0014,SITE-00234,2023-12-01,1,1,0,1
CT-2024-0014,SITE-00234,2024-01-01,1,0,1,1
CT-2024-0014,SITE-00234,2024-08-01,1,1,0,2
CT-2024-0014,SITE-00234,2024-11-01,1,0,1,2
CT-2024-0014,SITE-00234,2024-12-01,1,0,1,2
CT-2024-0014,SITE-00234,2025-01-01,1,1,0,3
CT-2024-0014,SITE-00234,2025-03-01,1,1,0,4
CT-2024-0014,SITE-00235,2024-01-01,5,2,3,2
CT-2024-0014,SITE-00235,2024-02-01,1,0,1,2
CT-2024-0014,SITE-00235,2024-03-01,2,1,1,3
CT-2024-0014,SITE-00235,2024-05-01,1,1,0,4
CT-2024-0014,SITE-00235,2024-08-01,2,1,1,5
CT-2024-0014,SITE-00235,2024-09-01,1,1,0,6
CT-2024-0014,SITE-00236,2024-01-01,1,1,0,1
CT-2024-0014,SITE-00236,2024-04-01,1,0,1,1
CT-2024-0014,SITE-00236,2024-05-01,2,2,0,3
CT-2024-0014,SITE-00236,2024-06-01,1,1,0,4
CT-2024-0014,SITE-00236,2024-07-01,5,4,1,8
CT-2024-0014,SITE-00236,2024-08-01,2,2,0,10
CT-2024-0014,SITE-00237,2024-05-01,3,2,1,2
CT-2024-0014,SITE-00237,2024-06-01,3,2,1,4
CT-2024-0014,SITE-00237,2024-08-01,1,1,0,5
CT-2024-0014,SITE-00237,2024-09-01,4,3,1,8
CT-2024-0014,SITE-00237,2024-12-01,2,2,0,10
CT-2024-0014,SITE-00237,2025-02-01,2,1,1,11
CT-2024-0014,SITE-00238,2024-06-01,1,1,0,1
CT-2024-0014,SITE-00238,2024-08-01,2,1,1,2
CT-2024-0014,SITE-00238,2024-09-01,1,1,0,3
CT-2024-0014,SITE-00238,2024-11-01,1,1,0,4
CT-2024-0014,SITE-00238,2024-12-01,2,2,0,6
CT-2024-0014,SITE-00238,2025-01-01,1,0,1,6
CT-2024-0014,SITE-00238,2025-02-01,2,2,0,8
CT-2024-0014,SITE-00238,2025-04-01,1,1,0,9
CT-2024-0014,SITE-00238,2025-05-01,2,1,1,10
CT-2024-0014,SITE-00239,2024-02-01,2,1,1,1
CT-2024-0014,SITE-00239,2024-03-01,1,1,0,2
CT-2024-0014,SITE-00239,2024-05-01,1,1,0,3
CT-2024-0014,SITE-00239,2024-06-01,4,3,1,6
CT-2024-0014,SITE-00239,2024-07-01,3,3,0,9
CT-2024-0014,SITE-00239,2024-12-01,2,2,0,11
CT-2024-0014,SITE-00240,2024-04-01,1,0,1,0
CT-2024-0014,SITE-00240,2024-06-01,1,0,1,0
CT-2024-0014,SITE-00240,2024-09-01,1,1,0,1
CT-2024-0014,SITE-00240,2024-11-01,2,1,1,2
CT-2024-0014,SITE-00240,2024-12-01,4,4,0,6
CT-2024-0014,SITE-00240,2025-02-01,1,1,0,7
CT-2024-0014,SITE-00240,2025-06-01,4,2,2,9
CT-2024-0014,SITE-00240,2025-07-01,1,1,0,10
CT-2024-0014,SITE-00240,2025-08-01,1,1,0,11
CT-2024-0014,SITE-00241,2023-11-01,1,0,1,0
CT-2024-0014,SITE-00241,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00241,2024-04-01,1,1,0,1
CT-2024-0014,SITE-00241,2024-10-01,1,0,1,1
CT-2024-0014,SITE-00242,2023-12-01,3,2,1,2
CT-2024-0014,SITE-00242,2024-01-01,1,1,0,3
CT-2024-0014,SITE-00242,2024-02-01,3,2,1,5
CT-2024-0014,SITE-00242,2024-03-01,1,1,0,6
CT-2024-0014,SITE-00242,2024-04-01,3,1,2,7
CT-2024-0014,SITE-00242,2024-05-01,1,1,0,8
CT-2024-0014,SITE-00242,2024-06-01,1,0,1,8
CT-2024-0014,SITE-00242,2024-07-01,1,1,0,9
CT-2024-0014,SITE-00242,2024-09-01,2,2,0,11
CT-2024-0014,SITE-00242,2024-10-01,2,1,1,12
CT-2024-0014,SITE-00243,2024-03-01,1,1,0,1
CT-2024-0014,SITE-00243,2024-05-01,1,1,0,2
CT-2024-0014,SITE-00243,2024-06-01,8,5,3,7
CT-2024-0014,SITE-00243,2024-07-01,3,2,1,9
CT-2024-0014,SITE-00243,2024-08-01,4,3,1,12
CT-2024-0014,SITE-00244,2023-12-01,1,0,1,0
CT-2024-0014,SITE-00244,2024-01-01,1,1,0,1
CT-2024-0014,SITE-00244,2024-04-01,2,1,1,2
CT-2024-0014,SITE-00244,2024-05-01,2,1,1,3
CT-2024-0014,SITE-00244,2024-07-01,1,0,1,3
CT-2024-0014,SITE-00244,2024-08-01,3,1,2,4
CT-2024-0014,SITE-00244,2024-09-01,1,1,0,5
CT-2024-0014,SITE-00244,2024-11-01,2,1,1,6
CT-2024-0014,SITE-00244,2024-12-01,1,0,1,6
CT-2024-0014,SITE-00244,2025-02-01,1,1,0,7
CT-2024-0014,SITE-00245,2024-03-01,2,2,0,2
CT-2024-0014,SITE-00245,2024-04-01,1,1,0,3
CT-2024-0014,SITE-00245,2024-06-01,4,4,0,7
CT-2024-0014,SITE-00245,2024-07-01,4,3,1,10
CT-2024-0014,SITE-00245,2024-09-01,1,1,0,11
CT-2024-0014,SITE-00246,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00246,2024-05-01,2,0,2,0
CT-2024-0014,SITE-00246,2024-06-01,1,0,1,0
CT-2024-0014,SITE-00246,2024-07-01,1,1,0,1
CT-2024-0014,SITE-00246,2024-08-01,1,1,0,2
CT-2024-0014,SITE-00246,2024-09-01,1,1,0,3
CT-2024-0014,SITE-00246,2024-10-01,1,0,1,3
CT-2024-0014,SITE-00246,2024-11-01,1,0,1,3
CT-2024-0014,SITE-00246,2025-01-01,1,0,1,3
CT-2024-0014,SITE-00246,2025-02-01,2,2,0,5
CT-2024-0014,SITE-00246,2025-03-01,1,1,0,6
CT-2024-0014,SITE-00247,2024-02-01,1,1,0,1
CT-2024-0014,SITE-00247,2024-03-01,1,1,0,2
CT-2024-0014,SITE-00247,2024-04-01,1,1,0,3
CT-2024-0014,SITE-00247,2024-06-01,1,1,0,4
CT-2024-0014,SITE-00247,2024-08-01,1,1,0,5
CT-2024-0014,SITE-00248,2024-02-01,2,1,1,1
CT-2024-0014,SITE-00248,2024-04-01,2,1,1,2
CT-2024-0014,SITE-00248,2024-05-01,4,2,2,4
CT-2024-0014,SITE-00248,2024-06-01,1,0,1,4
CT-2024-0014,SITE-00248,2024-07-01,1,1,0,5
CT-2024-0014,SITE-00248,2024-08-01,1,0,1,5
CT-2024-0014,SITE-00248,2025-02-01,3,2,1,7
CT-2024-0014,SITE-00249,2024-01-01,2,0,2,0
CT-2024-0014,SITE-00249,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00249,2024-05-01,3,2,1,2
CT-2024-0014,SITE-00249,2024-07-01,1,1,0,3
CT-2024-0014,SITE-00249,2024-08-01,2,2,0,5
CT-2024-0014,SITE-00250,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00250,2024-04-01,1,1,0,1
CT-2024-0014,SITE-00250,2024-05-01,1,0,1,1
CT-2024-0014,SITE-00250,2024-06-01,2,2,0,3
CT-2024-0014,SITE-00250,2024-08-01,1,1,0,4
CT-2024-0014,SITE-00250,2024-10-01,4,2,2,6
CT-2024-0014,SITE-00250,2024-12-01,3,1,2,7
CT-2024-0014,SITE-00250,2025-01-01,1,1,0,8
CT-2024-0014,SITE-00250,2025-02-01,1,1,0,9
CT-2024-0014,SITE-00250,2025-03-01,1,1,0,10
CT-2024-0014,SITE-00250,2025-05-01,1,1,0,11
CT-2024-0014,SITE-00251,2024-03-01,1,1,0,1
CT-2024-0014,SITE-00251,2024-06-01,1,1,0,2
CT-2024-0014,SITE-00251,2024-07-01,2,1,1,3
CT-2024-0014,SITE-00251,2024-09-01,1,0,1,3
CT-2024-0014,SITE-00251,2024-11-01,1,0,1,3
CT-2024-0014,SITE-00251,2024-12-01,1,1,0,4
CT-2024-0014,SITE-00252,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00252,2024-04-01,1,1,0,1
CT-2024-0014,SITE-00252,2024-06-01,1,0,1,1
CT-2024-0014,SITE-00252,2024-08-01,1,0,1,1
CT-2024-0014,SITE-00252,2024-09-01,1,0,1,1
CT-2024-0014,SITE-00252,2024-10-01,1,1,0,2
CT-2024-0014,SITE-00252,2025-02-01,1,0,1,2
CT-2024-0014,SITE-00252,2025-03-01,1,0,1,2
CT-2024-0014,SITE-00252,2025-06-01,2,1,1,3
CT-2024-0014,SITE-00252,2025-07-01,1,0,1,3
CT-2024-0014,SITE-00253,2023-11-01,1,1,0,1
CT-2024-0014,SITE-00253,2024-03-01,2,2,0,3
CT-2024-0014,SITE-00253,2024-06-01,1,1,0,4
CT-2024-0014,SITE-00254,2024-03-01,1,0,1,0
CT-2024-0014,SITE-00254,2024-04-01,4,3,1,3
CT-2024-0014,SITE-00254,2024-08-01,1,1,0,4
CT-2024-0014,SITE-00254,2024-09-01,3,2,1,6
CT-2024-0014,SITE-00254,2024-10-01,3,3,0,9
CT-2024-0014,SITE-00254,2024-11-01,1,1,0,10
CT-2024-0014,SITE-00254,2024-12-01,2,1,1,11
CT-2024-0014,SITE-00254,2025-01-01,1,1,0,12
CT-2024-0014,SITE-00255,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00255,2024-04-01,1,0,1,0
CT-2024-0014,SITE-00255,2024-07-01,1,1,0,1
CT-2024-0014,SITE-00255,2024-11-01,1,1,0,2
CT-2024-0014,SITE-00255,2025-04-01,1,0,1,2
CT-2024-0014,SITE-00255,2025-07-01,2,1,1,3
CT-2024-0014,SITE-00255,2025-09-01,3,2,1,5
CT-2024-0014,SITE-00256,2024-02-01,3,2,1,2
CT-2024-0014,SITE-00256,2024-04-01,3,1,2,3
CT-2024-0014,SITE-00256,2024-07-01,1,1,0,4
CT-2024-0014,SITE-00256,2024-08-01,1,0,1,4
CT-2024-0014,SITE-00256,2024-09-01,2,1,1,5
CT-2024-0014,SITE-00257,2024-05-01,3,2,1,2
CT-2024-0014,SITE-00257,2024-07-01,1,0,1,2
CT-2024-0014,SITE-00257,2024-08-01,2,1,1,3
CT-2024-0014,SITE-00257,2024-10-01,1,1,0,4
CT-2024-0014,SITE-00258,2024-04-01,2,2,0,2
CT-2024-0014,SITE-00258,2024-05-01,3,2,1,4
CT-2024-0014,SITE-00258,2024-07-01,1,1,0,5
CT-2024-0014,SITE-00258,2024-09-01,2,1,1,6
CT-2024-0014,SITE-00258,2024-10-01,1,1,0,7
CT-2024-0014,SITE-00258,2024-11-01,1,1,0,8
CT-2024-0014,SITE-00258,2024-12-01,1,1,0,9
CT-2024-0014,SITE-00259,2024-02-01,2,2,0,2
CT-2024-0014,SITE-00259,2024-04-01,4,3,1,5
CT-2024-0014,SITE-00259,2024-05-01,1,1,0,6
CT-2024-0014,SITE-00259,2024-07-01,1,1,0,7
CT-2024-0014,SITE-00259,2024-08-01,1,1,0,8
CT-2024-0014,SITE-00259,2024-09-01,1,1,0,9
CT-2024-0014,SITE-00260,2024-02-01,2,2,0,2
CT-2024-0014,SITE-00260,2024-03-01,2,1,1,3
CT-2024-0014,SITE-00260,2024-05-01,2,0,2,3
CT-2024-0014,SITE-00260,2024-08-01,1,0,1,3
CT-2024-0014,SITE-00260,2024-09-01,2,1,1,4
CT-2024-0014,SITE-00260,2024-11-01,2,2,0,6
CT-2024-0014,SITE-00261,2024-02-01,1,1,0,1
CT-2024-0014,SITE-00261,2024-03-01,1,0,1,1
CT-2024-0014,SITE-00261,2024-06-01,8,3,5,4
CT-2024-0014,SITE-00261,2024-07-01,1,1,0,5
CT-2024-0014,SITE-00262,2024-02-01,3,2,1,2
CT-2024-0014,SITE-00262,2024-05-01,1,0,1,2
CT-2024-0014,SITE-00262,2024-06-01,1,1,0,3
CT-2024-0014,SITE-00262,2024-07-01,2,2,0,5
CT-2024-0014,SITE-00262,2024-08-01,2,1,1,6
CT-2024-0014,SITE-00263,2024-02-01,1,1,0,1
CT-2024-0014,SITE-00263,2024-03-01,2,1,1,2
CT-2024-0014,SITE-00263,2024-04-01,1,0,1,2
CT-2024-0014,SITE-00263,2024-05-01,1,1,0,3
CT-2024-0014,SITE-00263,2024-08-01,1,1,0,4
CT-2024-0014,SITE-00264,2024-02-01,1,1,0,1
CT-2024-0014,SITE-00264,2024-03-01,1,1,0,2
CT-2024-0014,SITE-00264,2024-04-01,2,1,1,3
CT-2024-0014,SITE-00264,2024-06-01,1,1,0,4
CT-2024-0014,SITE-00264,2024-08-01,2,1,1,5
CT-2024-0014,SITE-00264,2024-09-01,2,2,0,7
CT-2024-0014,SITE-00264,2024-10-01,1,0,1,7
CT-2024-0014,SITE-00264,2024-11-01,6,3,3,10
CT-2024-0014,SITE-00265,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00265,2024-03-01,3,3,0,3
CT-2024-0014,SITE-00265,2024-04-01,6,3,3,6
CT-2024-0014,SITE-00265,2024-05-01,3,2,1,8
CT-2024-0014,SITE-00265,2024-06-01,2,2,0,10
CT-2024-0014,SITE-00265,2024-07-01,4,2,2,12
CT-2024-0014,SITE-00266,2024-04-01,1,0,1,0
CT-2024-0014,SITE-00266,2024-09-01,5,3,2,3
CT-2024-0014,SITE-00266,2024-11-01,2,1,1,4
CT-2024-0014,SITE-00266,2025-03-01,1,0,1,4
CT-2024-0014,SITE-00266,2025-04-01,1,0,1,4
CT-2024-0014,SITE-00266,2025-08-01,1,0,1,4
CT-2024-0014,SITE-00266,2025-10-01,2,0,2,4
CT-2024-0014,SITE-00266,2025-11-01,2,1,1,5
CT-2024-0014,SITE-00267,2024-02-01,1,0,1,0
CT-2024-0014,SITE-00267,2024-04-01,1,1,0,1
CT-2024-0014,SITE-00267,2024-05-01,1,1,0,2
CT-2024-0014,SITE-00267,2024-06-01,4,2,2,4
CT-2024-0014,SITE-00267,2024-08-01,1,1,0,5
CT-2024-0014,SITE-00267,2024-10-01,2,1,1,6
CT-2024-0014,SITE-00267,2024-11-01,1,1,0,7
CT-2024-0014,SITE-00267,2024-12-01,1,1,0,8
CT-2024-0014,SITE-00268,2024-02-01,1,1,0,1
CT-2024-0014,SITE-00268,2024-03-01,1,0,1,1
CT-2024-0014,SITE-00268,2024-04-01,1,1,0,2
CT-2024-0014,SITE-00268,2024-05-01,1,0,1,2
CT-2024-0014,SITE-00268,2024-08-01,1,1,0,3
CT-2024-0014,SITE-00268,2024-11-01,1,0,1,3
CT-2024-0014,SITE-00268,2025-01-01,2,1,1,4
CT-2024-0014,SITE-00268,2025-02-01,5,2,3,6
CT-2024-0014,SITE-00268,2025-05-01,2,1,1,7
CT-2024-0014,SITE-00268,2025-07-01,1,0,1,7
CT-2024-0014,SITE-00269,2024-01-01,1,1,0,1
CT-2024-0014,SITE-00269,2024-02-01,2,1,1,2
CT-2024-0014,SITE-00269,2024-03-01,1,0,1,2
CT-2024-0014,SITE-00269,2024-05-01,1,1,0,3
CT-2024-0014,SITE-00269,2024-07-01,1,0,1,3
CT-2024-0014,SITE-00269,2024-08-01,1,1,0,4
CT-2024-0014,SITE-00270,2024-03-01,2,2,0,2
CT-2024-0014,SITE-00270,2024-04-01,2,2,0,4
CT-2024-0014,SITE-00270,2024-05-01,4,3,1,7
CT-2024-0014,SITE-00271,2024-02-01,5,4,1,4
CT-2024-0014,SITE-00271,2024-03-01,1,0,1,4
CT-2024-0014,SITE-00271,2024-04-01,1,1,0,5
CT-2024-0014,SITE-00271,2024-05-01,2,2,0,7
CT-2024-0014,SITE-00271,2024-06-01,1,1,0,8
CT-2024-0014,SITE-00272,2023-12-01,2,1,1,1
CT-2024-0014,SITE-00272,2024-04-01,4,3,1,4
CT-2024-0014,SITE-00272,2024-05-01,1,1,0,5
CT-2024-0014,SITE-00272,2024-06-01,3,2,1,7
CT-2024-0014,SITE-00272,2024-07-01,3,2,1,9
CT-2024-0016,SITE-00285,2023-04-01,1,1,0,1
